utterance,target
ranges of the DC in df forest_fire,"ranges ( data = forest_fire , var1 = DC )"
min of DC in forest_fire df,"minimum ( data = forest_fire , var1 = DC )"
histogram of DC in forest_fire df,"histogram ( data = forest_fire , var1 = DC )"
min of the DC in dataset forest_fire,"minimum ( data = forest_fire , var1 = DC )"
standard deviation of the DC in forest_fire dataset,"std ( data = forest_fire , var1 = DC )"
histogram of DC in dataset forest_fire,"histogram ( data = forest_fire , var1 = DC )"
ranges of the DC in dataset forest_fire,"ranges ( data = forest_fire , var1 = DC )"
corr of DC in forest_fire df,"corr ( data = forest_fire , var1 = DC )"
variance of the DC in forest_fire dataset,"variance ( data = forest_fire , var1 = DC )"
variance of DC in forest_fire data,"variance ( data = forest_fire , var1 = DC )"
typical of the DC in forest_fire data,"mean ( data = forest_fire , var1 = DC )"
smallest of DC in forest_fire,"minimum ( data = forest_fire , var1 = DC )"
smallest of the DC in data forest_fire,"minimum ( data = forest_fire , var1 = DC )"
sd of forest_fire,std ( data = forest_fire )
Number of rows with DC larger than or equal to -50.086511048107816 data,"greater_eq ( data = forest_fire , var1 = DC , val = -50.086511048107816 )"
Number of info  DC = 5.692421895738065 df,"equal ( data = forest_fire , var1 = DC , val = 5.692421895738065 )"
How many data where DC larger than or same as 30.170412138165574 dataset,"greater_eq ( data = forest_fire , var1 = DC , val = 30.170412138165574 )"
How many data where DC  <=  -66.64514554470207 ,"less_eq ( data = forest_fire , var1 = DC , val = -66.64514554470207 )"
Number of rows where DC greater than or equal to 23.126830396159463 data,"greater_eq ( data = forest_fire , var1 = DC , val = 23.126830396159463 )"
How many info where DC less than or equal to -33.555062158489264 ,"less_eq ( data = forest_fire , var1 = DC , val = -33.555062158489264 )"
How many entries with DC bigger than -39.68710138535374 dataset,"greater ( data = forest_fire , var1 = DC , val = -39.68710138535374 )"
How many entries where DC  <  -9.491976983862656 ,"less ( data = forest_fire , var1 = DC , val = -9.491976983862656 )"
Number of rows  DC <= -13.259181079016983 data,"less_eq ( data = forest_fire , var1 = DC , val = -13.259181079016983 )"
How many entries with DC less than or equal to -57.456495184626455 data,"less_eq ( data = forest_fire , var1 = DC , val = -57.456495184626455 )"
Number of info  DC is 80.44597930494928 df,"equal ( data = forest_fire , var1 = DC , val = 80.44597930494928 )"
How many info with DC >= -12.989176364828197 dataset,"greater_eq ( data = forest_fire , var1 = DC , val = -12.989176364828197 )"
Number of entries  DC smaller than or equal to 9.070049794194972 df,"less_eq ( data = forest_fire , var1 = DC , val = 9.070049794194972 )"
Number of entries  DC  <  66.49596258529911 df,"less ( data = forest_fire , var1 = DC , val = 66.49596258529911 )"
Number of rows  DC greater than -63.70523987620569 dataset,"greater ( data = forest_fire , var1 = DC , val = -63.70523987620569 )"
How many info  DC  >  15.12583049847538 data,"greater ( data = forest_fire , var1 = DC , val = 15.12583049847538 )"
Number of data  DC lower than or equal to -81.6393906764447 df,"less_eq ( data = forest_fire , var1 = DC , val = -81.6393906764447 )"
How many rows  DC == 54.38136105420199 ,"equal ( data = forest_fire , var1 = DC , val = 54.38136105420199 )"
How many data with DC higher than 9.328627700425727 dataset,"greater ( data = forest_fire , var1 = DC , val = 9.328627700425727 )"
How many entries where DC less than or same as -40.696031926142176 ,"less_eq ( data = forest_fire , var1 = DC , val = -40.696031926142176 )"
scatterplot between DC and temp in dataset forest_fire,"scatterplot ( data = forest_fire, var1 = DC , var2 = temp )"
cor between DC with RH in data forest_fire,"corr ( data = forest_fire, var1 = DC , var2 = RH )"
correlation between DC and rain in forest_fire,"corr ( data = forest_fire, var1 = DC , var2 = rain )"
scatterplot between DC with ISI in dataset forest_fire,"scatterplot ( data = forest_fire, var1 = DC , var2 = ISI )"
corr between DC with y in forest_fire,"corr ( data = forest_fire, var1 = DC , var2 = y )"
correlation between DC and RH in dataset forest_fire,"corr ( data = forest_fire, var1 = DC , var2 = RH )"
scatter plot between DC with DMC in forest_fire,"scatterplot ( data = forest_fire, var1 = DC , var2 = DMC )"
correlation of DC and day in forest_fire data,"corr ( data = forest_fire, var1 = DC , var2 = day )"
scatter plot between DC and area in forest_fire df,"scatterplot ( data = forest_fire, var1 = DC , var2 = area )"
corr between DC and day in df forest_fire,"corr ( data = forest_fire, var1 = DC , var2 = day )"
load forest_fire dataset  and store in variable data,load ( data = forest_fire )
store forest_fire df  and store in variable {data}_data,load ( data = forest_fire )
load forest_fire   in a,load ( data = forest_fire )
store forest_fire data  and store in variable a,load ( data = forest_fire )
load forest_fire df ,load ( data = forest_fire )
range of the ISI in forest_fire,"ranges ( data = forest_fire , var1 = ISI )"
histogram of the ISI in forest_fire dataset,"histogram ( data = forest_fire , var1 = ISI )"
var of ISI in forest_fire dataset,"variance ( data = forest_fire , var1 = ISI )"
average of ISI in forest_fire df,"mean ( data = forest_fire , var1 = ISI )"
hist of ISI in forest_fire data,"histogram ( data = forest_fire , var1 = ISI )"
mean of ISI in data forest_fire,"mean ( data = forest_fire , var1 = ISI )"
boxplot of the ISI in forest_fire data,"boxplot ( data = forest_fire , var1 = ISI )"
variance of the ISI in forest_fire dataset,"variance ( data = forest_fire , var1 = ISI )"
largest of the ISI in forest_fire dataset,"maximum ( data = forest_fire , var1 = ISI )"
sparsity of ISI in df forest_fire,"variance ( data = forest_fire , var1 = ISI )"
max of ISI in forest_fire data base,"maximum ( data = forest_fire , var1 = ISI )"
minimum of the ISI in forest_fire dataset,"minimum ( data = forest_fire , var1 = ISI )"
quantile of ISI in df forest_fire,"quantile ( data = forest_fire , var1 = ISI )"
deviation of the ISI in forest_fire,"std ( data = forest_fire , var1 = ISI )"
range of the ISI in forest_fire data,"ranges ( data = forest_fire , var1 = ISI )"
boxplot of ISI in forest_fire data,"boxplot ( data = forest_fire , var1 = ISI )"
min of the ISI in forest_fire data base,"minimum ( data = forest_fire , var1 = ISI )"
sparsity of the ISI in forest_fire data base,"std ( data = forest_fire , var1 = ISI )"
amount of ISI in forest_fire,"summation ( data = forest_fire , var1 = ISI )"
correlation of ISI in dataset forest_fire,"corr ( data = forest_fire , var1 = ISI )"
sum of the ISI in forest_fire,"summation ( data = forest_fire , var1 = ISI )"
min of the ISI in forest_fire df,"minimum ( data = forest_fire , var1 = ISI )"
amount of the ISI in forest_fire,"summation ( data = forest_fire , var1 = ISI )"
quantile of ISI in data forest_fire,"quantile ( data = forest_fire , var1 = ISI )"
corr of the ISI in forest_fire dataset,"corr ( data = forest_fire , var1 = ISI )"
mean of the ISI in dataset forest_fire,"mean ( data = forest_fire , var1 = ISI )"
span of ISI in forest_fire dataset,"ranges ( data = forest_fire , var1 = ISI )"
cor of the ISI in df forest_fire,"corr ( data = forest_fire , var1 = ISI )"
max of ISI in forest_fire data base,"maximum ( data = forest_fire , var1 = ISI )"
distribution of ISI in data forest_fire,"histogram ( data = forest_fire , var1 = ISI )"
store of forest_fire,load ( data = forest_fire )
How many data with ISI bigger than -31.7044224632899 data,"greater ( data = forest_fire , var1 = ISI , val = -31.7044224632899 )"
How many rows where ISI larger than 74.22370175998176 ,"greater ( data = forest_fire , var1 = ISI , val = 74.22370175998176 )"
How many data where ISI bigger than or same as -69.50245660860917 df,"greater_eq ( data = forest_fire , var1 = ISI , val = -69.50245660860917 )"
Number of info with ISI = 91.3504505513825 dataset,"equal ( data = forest_fire , var1 = ISI , val = 91.3504505513825 )"
Number of entries  ISI  =  -60.147507205505676 dataset,"equal ( data = forest_fire , var1 = ISI , val = -60.147507205505676 )"
How many data  ISI larger than 51.85412256867022 data,"greater ( data = forest_fire , var1 = ISI , val = 51.85412256867022 )"
Number of data  ISI greater than 96.28062440892066 df,"greater ( data = forest_fire , var1 = ISI , val = 96.28062440892066 )"
How many rows where ISI  >=  -31.915552108711154 df,"greater_eq ( data = forest_fire , var1 = ISI , val = -31.915552108711154 )"
How many entries where ISI greater than or equal to 4.828017905481289 dataset,"greater_eq ( data = forest_fire , var1 = ISI , val = 4.828017905481289 )"
Number of entries where ISI greater than 44.28959270957492 ,"greater ( data = forest_fire , var1 = ISI , val = 44.28959270957492 )"
How many data with ISI larger than or same as 9.586532357740623 dataset,"greater_eq ( data = forest_fire , var1 = ISI , val = 9.586532357740623 )"
How many data with ISI == -36.89144820428301 ,"equal ( data = forest_fire , var1 = ISI , val = -36.89144820428301 )"
How many data with ISI less than or same as 11.043270726608739 ,"less_eq ( data = forest_fire , var1 = ISI , val = 11.043270726608739 )"
How many entries where ISI  >=  81.94694448391985 data,"greater_eq ( data = forest_fire , var1 = ISI , val = 81.94694448391985 )"
Number of rows with ISI larger than -17.404339729191307 data,"greater ( data = forest_fire , var1 = ISI , val = -17.404339729191307 )"
Number of rows  ISI greater than or same as -87.80332027665034 data,"greater_eq ( data = forest_fire , var1 = ISI , val = -87.80332027665034 )"
Number of info  ISI lower than 63.743455627478085 df,"less ( data = forest_fire , var1 = ISI , val = 63.743455627478085 )"
How many data  ISI  >  30.100131573053886 dataset,"greater ( data = forest_fire , var1 = ISI , val = 30.100131573053886 )"
Number of info with ISI bigger than or same as 70.1585061372655 ,"greater_eq ( data = forest_fire , var1 = ISI , val = 70.1585061372655 )"
How many info where ISI greater than or equal to -63.86190533163596 ,"greater_eq ( data = forest_fire , var1 = ISI , val = -63.86190533163596 )"
correlation between ISI with day in df forest_fire,"corr ( data = forest_fire, var1 = ISI , var2 = day )"
corr between ISI with RH in data forest_fire,"corr ( data = forest_fire, var1 = ISI , var2 = RH )"
scatterplot of ISI and DMC in data forest_fire,"scatterplot ( data = forest_fire, var1 = ISI , var2 = DMC )"
corr of ISI and x in dataset forest_fire,"corr ( data = forest_fire, var1 = ISI , var2 = x )"
correlation of ISI with y in forest_fire data base,"corr ( data = forest_fire, var1 = ISI , var2 = y )"
scatter plot of ISI and DMC in forest_fire data base,"scatterplot ( data = forest_fire, var1 = ISI , var2 = DMC )"
correlation of ISI and x in forest_fire data,"corr ( data = forest_fire, var1 = ISI , var2 = x )"
cor between ISI with area in forest_fire dataset,"corr ( data = forest_fire, var1 = ISI , var2 = area )"
cor of ISI with DMC in forest_fire data base,"corr ( data = forest_fire, var1 = ISI , var2 = DMC )"
scatterplot between ISI with DC in forest_fire,"scatterplot ( data = forest_fire, var1 = ISI , var2 = DC )"
load forest_fire df  in d,load ( data = forest_fire )
store forest_fire dataset  and store in {data}df,load ( data = forest_fire )
store forest_fire data ,load ( data = forest_fire )
load forest_fire   and store in {data}df,load ( data = forest_fire )
load forest_fire data  and store in {data}_df,load ( data = forest_fire )
sparsity of the temp in data forest_fire,"std ( data = forest_fire , var1 = temp )"
highest of the temp in data forest_fire,"maximum ( data = forest_fire , var1 = temp )"
distribution of the temp in forest_fire,"histogram ( data = forest_fire , var1 = temp )"
max of the temp in forest_fire data base,"maximum ( data = forest_fire , var1 = temp )"
amount of temp in forest_fire,"summation ( data = forest_fire , var1 = temp )"
minimum of the temp in forest_fire df,"minimum ( data = forest_fire , var1 = temp )"
sum of temp in forest_fire data,"summation ( data = forest_fire , var1 = temp )"
minimum of the temp in forest_fire,"minimum ( data = forest_fire , var1 = temp )"
sparsity of temp in df forest_fire,"std ( data = forest_fire , var1 = temp )"
max of temp in dataset forest_fire,"maximum ( data = forest_fire , var1 = temp )"
ranges of temp in forest_fire data base,"ranges ( data = forest_fire , var1 = temp )"
corr of temp in data forest_fire,"corr ( data = forest_fire , var1 = temp )"
min of the temp in forest_fire data,"minimum ( data = forest_fire , var1 = temp )"
maximum of the temp in forest_fire data,"maximum ( data = forest_fire , var1 = temp )"
max of temp in forest_fire data,"maximum ( data = forest_fire , var1 = temp )"
range of the temp in forest_fire df,"ranges ( data = forest_fire , var1 = temp )"
cor of the temp in forest_fire data base,"corr ( data = forest_fire , var1 = temp )"
corr of the temp in forest_fire data base,"corr ( data = forest_fire , var1 = temp )"
sparsity of the temp in forest_fire dataset,"variance ( data = forest_fire , var1 = temp )"
aggregate of the temp in forest_fire data,"summation ( data = forest_fire , var1 = temp )"
min of the temp in dataset forest_fire,"minimum ( data = forest_fire , var1 = temp )"
