"utterance","target"
scatterplot of label and identifier in smartphones data,"scatterplot ( data = smartphones, var1 = label , var2 = identifier )"
store smartphones   and store in variable {data}_df,load ( data = smartphones )
store smartphones dataset ,load ( data = smartphones )
store smartphones dataset  and store in {data}_df,load ( data = smartphones )
load smartphones df  and store in variable data,load ( data = smartphones )
store smartphones df ,load ( data = smartphones )
minimum of identifier in smartphones data,"minimum ( data = smartphones , var1 = identifier )"
largest of the identifier in dataset smartphones,"maximum ( data = smartphones , var1 = identifier )"
minimum of the identifier in smartphones data base,"minimum ( data = smartphones , var1 = identifier )"
variance of the identifier in smartphones,"variance ( data = smartphones , var1 = identifier )"
hist of the identifier in data smartphones,"histogram ( data = smartphones , var1 = identifier )"
sparsity of identifier in dataset smartphones,"std ( data = smartphones , var1 = identifier )"
min of identifier in smartphones data,"minimum ( data = smartphones , var1 = identifier )"
boxplot of the identifier in smartphones data,"boxplot ( data = smartphones , var1 = identifier )"
span of identifier in dataset smartphones,"ranges ( data = smartphones , var1 = identifier )"
corr of the identifier in smartphones df,"corr ( data = smartphones , var1 = identifier )"
quantity of the identifier in dataset smartphones,"summation ( data = smartphones , var1 = identifier )"
corr of the identifier in smartphones df,"corr ( data = smartphones , var1 = identifier )"
spans of the identifier in smartphones dataset,"ranges ( data = smartphones , var1 = identifier )"
std of identifier in smartphones data base,"std ( data = smartphones , var1 = identifier )"
amount of the identifier in smartphones df,"summation ( data = smartphones , var1 = identifier )"
quantile of identifier in smartphones,"quantile ( data = smartphones , var1 = identifier )"
sparsity of the identifier in smartphones data base,"variance ( data = smartphones , var1 = identifier )"
largest of identifier in smartphones dataset,"maximum ( data = smartphones , var1 = identifier )"
sum of the identifier in dataset smartphones,"summation ( data = smartphones , var1 = identifier )"
spans of identifier in smartphones dataset,"ranges ( data = smartphones , var1 = identifier )"
sd of identifier in smartphones data,"std ( data = smartphones , var1 = identifier )"
largest of the identifier in data smartphones,"maximum ( data = smartphones , var1 = identifier )"
quantity of identifier in smartphones data base,"summation ( data = smartphones , var1 = identifier )"
sd of identifier in smartphones data base,"std ( data = smartphones , var1 = identifier )"
sparsity of identifier in smartphones data base,"std ( data = smartphones , var1 = identifier )"
cor of the identifier in smartphones,"corr ( data = smartphones , var1 = identifier )"
standard deviation of identifier in smartphones,"std ( data = smartphones , var1 = identifier )"
smallest of the identifier in smartphones data,"minimum ( data = smartphones , var1 = identifier )"
cor of the identifier in data smartphones,"corr ( data = smartphones , var1 = identifier )"
mean of the identifier in smartphones,"mean ( data = smartphones , var1 = identifier )"
sd of smartphones,std ( data = smartphones )
Number of rows with identifier  ==  10.122384067737016 df,"equal ( data = smartphones , var1 = identifier , val = 10.122384067737016 )"
How many info with identifier smaller than or same as 91.30067343039636 data,"less_eq ( data = smartphones , var1 = identifier , val = 91.30067343039636 )"
How many data where identifier lower than 37.78811357140398 dataset,"less ( data = smartphones , var1 = identifier , val = 37.78811357140398 )"
How many info with identifier greater than or same as 69.82976087802146 dataset,"greater_eq ( data = smartphones , var1 = identifier , val = 69.82976087802146 )"
Number of data with identifier bigger than or equal to 25.077890459277242 data,"greater_eq ( data = smartphones , var1 = identifier , val = 25.077890459277242 )"
Number of rows  identifier  <=  31.951039839945423 ,"less_eq ( data = smartphones , var1 = identifier , val = 31.951039839945423 )"
Number of data  identifier bigger than or equal to -13.578408167041673 data,"greater_eq ( data = smartphones , var1 = identifier , val = -13.578408167041673 )"
Number of info  identifier larger than or same as -51.532867057044164 data,"greater_eq ( data = smartphones , var1 = identifier , val = -51.532867057044164 )"
How many rows where identifier is -61.330530380968185 dataset,"equal ( data = smartphones , var1 = identifier , val = -61.330530380968185 )"
How many info where identifier bigger than or equal to -46.49486453826781 data,"greater_eq ( data = smartphones , var1 = identifier , val = -46.49486453826781 )"
Number of entries with identifier larger than -46.78994867232951 data,"greater ( data = smartphones , var1 = identifier , val = -46.78994867232951 )"
How many info with identifier higher than or same as 65.3343673795599 df,"greater_eq ( data = smartphones , var1 = identifier , val = 65.3343673795599 )"
How many info  identifier bigger than 59.307176160644815 ,"greater ( data = smartphones , var1 = identifier , val = 59.307176160644815 )"
Number of data with identifier lower than or same as 94.06398537540082 data,"less_eq ( data = smartphones , var1 = identifier , val = 94.06398537540082 )"
How many data where identifier greater than -10.602675075034625 df,"greater ( data = smartphones , var1 = identifier , val = -10.602675075034625 )"
How many data with identifier  <  -47.89912948742059 dataset,"less ( data = smartphones , var1 = identifier , val = -47.89912948742059 )"
Number of entries where identifier smaller than or equal to 18.531294879161408 dataset,"less_eq ( data = smartphones , var1 = identifier , val = 18.531294879161408 )"
How many entries  identifier  >=  -14.254922402716488 data,"greater_eq ( data = smartphones , var1 = identifier , val = -14.254922402716488 )"
Number of data where identifier < -54.9077574673976 data,"less ( data = smartphones , var1 = identifier , val = -54.9077574673976 )"
How many info  identifier larger than or same as 34.3802814717958 df,"greater_eq ( data = smartphones , var1 = identifier , val = 34.3802814717958 )"
corr between identifier and label in smartphones data,"corr ( data = smartphones, var1 = identifier , var2 = label )"
correlation of identifier and label in smartphones,"corr ( data = smartphones, var1 = identifier , var2 = label )"
cor of identifier with triaxial acceleration in smartphones data base,"corr ( data = smartphones, var1 = identifier , var2 = triaxial acceleration )"
correlation of identifier with triaxial angular velocity in dataset smartphones,"corr ( data = smartphones, var1 = identifier , var2 = triaxial angular velocity )"
correlation of identifier and 561_feature in smartphones df,"corr ( data = smartphones, var1 = identifier , var2 = 561_feature )"
scatter plot between identifier and triaxial angular velocity in smartphones data base,"scatterplot ( data = smartphones, var1 = identifier , var2 = triaxial angular velocity )"
cor between identifier with triaxial acceleration in smartphones dataset,"corr ( data = smartphones, var1 = identifier , var2 = triaxial acceleration )"
scatterplot of identifier with triaxial acceleration in df smartphones,"scatterplot ( data = smartphones, var1 = identifier , var2 = triaxial acceleration )"
corr between identifier with triaxial angular velocity in smartphones df,"corr ( data = smartphones, var1 = identifier , var2 = triaxial angular velocity )"
scatter plot between identifier with 561_feature in smartphones dataset,"scatterplot ( data = smartphones, var1 = identifier , var2 = 561_feature )"
store smartphones df  and store in a,load ( data = smartphones )
store smartphones data  and store in {data}df,load ( data = smartphones )
load smartphones df  and store in d,load ( data = smartphones )
load smartphones df  and store in variable a,load ( data = smartphones )
store smartphones data  in data,load ( data = smartphones )
quantile of x in forest_fire data,"quantile ( data = forest_fire , var1 = x )"
correlation of the x in data forest_fire,"corr ( data = forest_fire , var1 = x )"
quantile of the x in forest_fire,"quantile ( data = forest_fire , var1 = x )"
quantile of x in data forest_fire,"quantile ( data = forest_fire , var1 = x )"
cor of x in dataset forest_fire,"corr ( data = forest_fire , var1 = x )"
average of x in forest_fire,"mean ( data = forest_fire , var1 = x )"
sum of the x in df forest_fire,"summation ( data = forest_fire , var1 = x )"
quantity of x in data forest_fire,"summation ( data = forest_fire , var1 = x )"
range of the x in dataset forest_fire,"ranges ( data = forest_fire , var1 = x )"
sparsity of the x in forest_fire df,"variance ( data = forest_fire , var1 = x )"
sparsity of the x in forest_fire dataset,"std ( data = forest_fire , var1 = x )"
highest of x in forest_fire data,"maximum ( data = forest_fire , var1 = x )"
quantity of x in forest_fire,"summation ( data = forest_fire , var1 = x )"
correlation of the x in forest_fire dataset,"corr ( data = forest_fire , var1 = x )"
histogram of x in df forest_fire,"histogram ( data = forest_fire , var1 = x )"
mean of x in forest_fire,"mean ( data = forest_fire , var1 = x )"
mean of the x in df forest_fire,"mean ( data = forest_fire , var1 = x )"
min of the x in data forest_fire,"minimum ( data = forest_fire , var1 = x )"
min of x in df forest_fire,"minimum ( data = forest_fire , var1 = x )"
max of the x in data forest_fire,"maximum ( data = forest_fire , var1 = x )"
histogram of the x in df forest_fire,"histogram ( data = forest_fire , var1 = x )"
cor of x in data forest_fire,"corr ( data = forest_fire , var1 = x )"
sparsity of x in forest_fire data,"variance ( data = forest_fire , var1 = x )"
sparsity of x in forest_fire data,"std ( data = forest_fire , var1 = x )"
